Text,Topic,Language
"Great shot 😍","art","ENGLISH "
"Omg this pic is sooo dope","art","ENGLISH "
"Det her er så bra!","art","ENGLISH "
"Herlig portrett med flotte farger 👌","art","ENGLISH "
"Amazing shot wow!! 😍😍","art","NORWEGIAN "
"Dette er så rått!🤩","art","NORWEGIAN "
"Loveee this the lighting is dope","art","ENGLISH "
"Your photos are so cool🙌🏻","art","ENGLISH "
"qué perfecta ❤️","art","ENGLISH "
"You are very original great posts","art","ENGLISH "
"This is so great","art","ENGLISH "
"One day i'll be able to create something like this","art","ENGLISH "
"I wish i could draw","art","ENGLISH "
"Its like a dream coming true","art","ENGLISH "
"This is what im talking about!","art","ENGLISH "
"Nice photo collection it looks amazing","art","ENGLISH "
"That is one of the finest i have seen, i love this original style. It is all about reaching the top now","art","ENGLISH "
"I'm in love with your feed","art","ENGLISH "
"Your feed is good","art","ENGLISH "
"Promise this will be mine","art","ENGLISH "
"I'll get one like this also amazing album of your work it pleased me","art","ENGLISH "
"Ohhh me encantan los domingos por la noche...y ver tus dibujos. Hacen más llevaderos los lunes. Es precioso! ❤️","art","ENGLISH "
"Oh 😍","art","ENGLISH "
"Quien tiene una amiga, tiene un tesoro! Yo tengo grandes tesoros ;)","art","ENGLISH "
"Que me ha hecho llorar! 🧡","art","SPANISH "
"Guapísimo!!!","art","SPANISH "
"Me encanta q dibujes para Ti!😍","art","SPANISH "
"💜","art","ENGLISH "
"Espectacular😍","art","SPANISH "
"Wow i love this concept! So nice! Beautiful work😍","art","ENGLISH "
"Leo mi nombre entre esas líneas 🥰 qué suerte tenerte! ❤️","art","ENGLISH "
"Todo lo que haces es una maravilla 😍","art","SPANISH "
"Que bonito 😍😍😍😍","art","SPANISH "
"Love love love your work💥💥♥️♥️","art","SPANISH "
"Se lo acabo de enviar a un par de amigas, por apoyar su cabeza en mi hombro constantemente ❤️","art","SPANISH "
"Me encanta!!! Es precioso!!","art","SPANISH "
"So hard to choose - they are all lovely! 2 for the emotion it evokes","art","ENGLISH "
"👏1 and the others!","art","ENGLISH "
"4, amazing sunlight!😍","art","ENGLISH "
"خیلی فقولاده ست👏👏👏👏👏👏👏👏👏👏","art","ENGLISH "
"1","art","ENGLISH "
"3💚✨","art","PERSIAN "
"1&4","art","ENGLISH "
"4","art","ENGLISH "
"1-2-3❤️","art","ENGLISH "
"1🤔","art","ENGLISH "
"3","art","ENGLISH "
"1.4.2.3.5 💗","art","ENGLISH "
"1,2,3 are my favourite","art","ENGLISH "
"3😍","art","ENGLISH "
"1,2,3,4&5 💖💗","art","ENGLISH "
"All!!!","art","ENGLISH "
"5","art","ENGLISH "
"1 ❤️","art","ENGLISH "
"1 & 2","art","ENGLISH "
"2😍","art","ENGLISH "
"👍👍👍😍😍😍❤️","art","ENGLISH "
"👌🏻👌🏻","art","ENGLISH "
"👌","art","ENGLISH "
"I actually thought it was a picture when you posted a WIP of it! It came out SO GOOODDDDD","art","ENGLISH "
"INCREDIBLE oh my 😍😍","art","ENGLISH "
"Wtf this inspires me sm 😍💚","art","ENGLISH "
"OMFG STUNNING !!! we had to stan🥺💗","art","ENGLISH "
"omg omg omg wow","art","ENGLISH "
"This is so pretty","art","ENGLISH "
"the blending is so nice!!","art","ENGLISH "
"Omg wow pretty😭😭❤️❤️","art","ENGLISH "
"You’re one of the most creative artists I know!!!!","art","ENGLISH "
"STUNNING WOW","art","ENGLISH "
"woww ur so talented😍❤️","art","ENGLISH "
"this is gorgeous!!!","art","ENGLISH "
"Wow😮😮❤️❤️","art","ENGLISH "
"IMAGINE BEING THIS TALENTED","art","ENGLISH "
"OMFG HOW DO U DRAW SO WELL💕😍","art","ENGLISH "
"Amazing😻😻","art","ENGLISH "
"THIS IS SO BEAUTIFUL AHH","art","ENGLISH "
"So beautiful ❤❤❤😱","art","ENGLISH "
"This is sooo beautiful!!","art","ENGLISH "
"just wooow 😍🤯 omg","art","ENGLISH "
"Woow it's wonderful 😍😍😍😍","art","ENGLISH "
"Love thisss 😍","art","ENGLISH "
"Omfg this is gorgeous","art","ENGLISH "
"stunning 😍😍","art","ENGLISH "
"KAAAT THIS IS SO AMAZING TF AAH😍😍😍😍","art","ENGLISH "
"Oh my gawd","art","ENGLISH "
"This is beautiful 🥰🥰","art","ENGLISH "
"💖","art","ENGLISH "
"Wow! It's amazing🖤","art","ENGLISH "
"WOW✨","art","ENGLISH "
"You are so talented oh my gosh😍😍","art","ENGLISH "
"Perfection wow this is awesome 😍💜","art","ENGLISH "
"omg this is beautiful","art","ENGLISH "
"Gorgeous 😍","art","ENGLISH "
"How are you so talented :(","art","ENGLISH "
"This is beautiful omg ❤️❤️","art","ENGLISH "
"Great 💗🔥💗🔥💗","art","ENGLISH "
"Isn't it lovelyyyyy? ❤️","art","ENGLISH "
"Love ittt😍😍","art","ENGLISH "
"I love this so much 😍","art","ENGLISH "
"So talented 👏🔥","art","ENGLISH "
"Beautiful 😍😍😍😍","art","ENGLISH "
"So pretty 😍😍😍","art","ENGLISH "
"Woww😍😍😍😍","art","ENGLISH "
"Wow! I just love the way you blend😍💙","art","ENGLISH "
"Wth literal art goddess","art","ENGLISH "
"This is soo cool😍","art","ENGLISH "
"gorgeous ♥️🌙","art","ENGLISH "
"OMGG WOW","art","ENGLISH "
"woaaah😍","art","ENGLISH "
"Flawless!!💕","art","ENGLISH "
"TALENT😍😍😍","art","ENGLISH "
"this is stunning!!! so creative :’)","art","ENGLISH "
"This is so freaking beautiful 😭😍","art","ENGLISH "
"THIS IS STUNNING WOW😍😍","art","ENGLISH "
"Looks amazing 😍","art","ENGLISH "
"Stunning! 😍","art","ENGLISH "
"THIS IS BEAUTIFUL!!!💜","art","ENGLISH "
"GORGEOUS 😍😍😍😍😍😍","art","ENGLISH "
"so pretty! 💞","art","ENGLISH "
"Cutee😍","art","ENGLISH "
"pretty pretty pretty","art","ENGLISH "
"🤤🎨😍","art","ENGLISH "
"so pretty!","art","ENGLISH "
"woahh the creativity! ✨✨","art","ENGLISH "
"This is so pretty!","art","ENGLISH "
"Man, you re master","art","ENGLISH "
"🤩🤩","art","ENGLISH "
"I love this!!!Amazinggg!!!!","art","ENGLISH "
"Stunning!😍💖","art","ENGLISH "
"Oehhh love it ❤ ❤ 🔥","art","ENGLISH "
"Woaaaahhh😍😍😍🔥","art","HAWAIIAN "
"so stunning 😍","art","ENGLISH "
"This is gorgeous 😍💓","art","ENGLISH "
"💗👌","art","ENGLISH "
"🌟🌟⭐🌟🌟","art","ENGLISH "
"Beautiful all view","art","ENGLISH "
"📸👏👏👏👏👏","art","ENGLISH "
"Nice shot...","art","ENGLISH "
"😍😍😍😍😍","art","ENGLISH "
"💖💖","art","ENGLISH "
"1& 2 😍","art","ENGLISH "
"Congratulations 👏👏👏","art","ENGLISH "
"1&4❤️","art","ENGLISH "
"🍀🌷🍀🌷🍀","art","ENGLISH "
"4👍😊","art","ENGLISH "
"1💝","art","ENGLISH "
"Çok iyi seçim 👍👍","art","ENGLISH "
"Mega👍🏻👌🏻🔥☀️🌈🌊💛🧡💙💗💜👍🏻👌🏻","art","ENGLISH "
"Süper seçim 👍🏻","art","ENGLISH "
"💛1💛","art","ENGLISH "
"3 💕","art","ENGLISH "
"4 👌","art","ENGLISH "
"2ama hepsi çok güzel","art","ENGLISH "
"👏","art","ENGLISH "
"Wow! 👌🏼","art","ENGLISH "
"Number one 😍😍😍😍🔝🔝🔝🌅","art","ENGLISH "
"1.Magnificent 👏👏👏","art","ENGLISH "
"Woooow!!","art","ENGLISH "
"1🌇","art","ENGLISH "
"Mūkemmel kareler ve seçimler. Tebrikler.mutlu aksamlarıniz olsun 😊😊😊🏆🏆🏆🏅⚘🤗😉🙋‍♀️","art","ENGLISH "
"1💙2","art","ENGLISH "
"Photo 1👍","art","ENGLISH "
"1، 4","art","ENGLISH "
"Enfes bir fotoğraf tebrikler 🙏☘️📸🎇Huzurlu akşamlar dilerim","art","ENGLISH "
"İyi akşamlar, selamlar ☕🖐️","art","TURKISH "
"Dostum hepsi çok güzel ama gönlüm 1'den yana 😊","art","TURKISH "
"1 top!!!","art","ENGLISH "
"👋👋👋😍👌","art","ENGLISH "
"😎","art","ENGLISH "
"For me all but for me number 2. 👏🏻👏🏻👏🏻☺️👍🏻🙋🏼‍♀️","art","ENGLISH "
"1_3💙💙🤗🤗🤗","art","ENGLISH "
"1😍😍","art","ENGLISH "
"🔝🔝👏📸📸📸","art","ENGLISH "
"🧿🧿🧿🧿🧿🧿🧿🧿","art","ENGLISH "
"M ü k e m m e L  Kare ve Seçim Tebrikler 👍👊💎🌟🏆🏅","art","ENGLISH "
"Woooooow👍👍👍","art","TURKISH "
"Mükemmel 📸📸","art","SOMALI "
"Harika 📸👏","art","SOMALI "
"Tebrikler çok güzel seçim 👏👏👏","art","TURKISH "
"3😍😍😍","art","ENGLISH "
"Woooow","art","AZERBAIJANI "
"Photo1 🤗😍","art","ENGLISH "
"Çok güzel 🌟🌟🌟","art","ENGLISH "
"Awesome shots!!","art","ENGLISH "
"🇧🇷👏🇧🇷👏🇧🇷I love this Sunset","art","ENGLISH "
"🔝🔝🔝🔝","art","ENGLISH "
"Harika kare 👍çok güzel bir paylaşım  olmuş  tebrikler 🏅💎💎🌟🌟🌟 🐾 mutlu  akşamlar 😻🐾🐾🐾","art","ENGLISH "
"Superb 💯","art","ENGLISH "
"👏👏👏👌💫🎖","art","ENGLISH "
"Wow 😍😍😍","art","ENGLISH "
"👍","art","ENGLISH "
"Cok güzel bir manzara 👍👍","art","ENGLISH "
"Mükemmel 👌👌👌👌","art","ENGLISH "
"Awesome shots 👍🏻","art","ENGLISH "
"👏👏👏👏👏🌟🌟🌟🌟🌟","art","ENGLISH "
"2👍","art","ENGLISH "
"Es de verdad esta foto,es espectacular","art","ENGLISH "
"😍Wow","art","SPANISH "
"2 for sure","art","ENGLISH "
"Tebrikler elinize sağlık 🌼 mutlu geceler","art","ENGLISH "
"👌👌👌🌹🌹🌹🌹🌹","art","ENGLISH "
"The third😄✨","art","ENGLISH "
"Breathless...","art","ENGLISH "
"Wow so amazing 😍😍😊","art","ENGLISH "
"😘🤩🤩","art","ENGLISH "
"💙 3","art","ENGLISH "
"💜🌻💛🌼💚🌻💙🌼👌🇵🇹","art","ENGLISH "
"2","art","ENGLISH "
"3/4","art","ENGLISH "
"2🧡3💓","art","ENGLISH "
"People take for granted everything we come across in a day but life can be this peaceful you just have to look for it it's everywhere and free","art","ENGLISH "
"2,","art","ENGLISH "
"Great, Wonderfull!!! Is it possible to publish your photos in sites (mental health) giving due credits to your Instagram? Tks, have a great day.","art","ENGLISH "
"🙏🏼❤️1️⃣2️⃣3️⃣4️⃣","art","ENGLISH "
"3😍👌","art","ENGLISH "
"1❤️❤️","art","ENGLISH "
"All😍😍😍","art","ENGLISH "
"Gorgeous!!!!!!😍😍😍","art","ENGLISH "
"1-4 😍😍","art","ENGLISH "
"😃😃😃😃😃😃👏👏👏👏👏👏👏","art","ENGLISH "
"😊All beautiful photos I love 3","art","ENGLISH "
"Harika ✨👌🏼👌🏼","art","TURKISH "
"1, 3","art","TURKISH "
"Кадры Ваши просто СУПЕР!!!👏👏👏👏👏👏👍👍👍👍👍👍👍👍👍","art","TURKISH "
"Wow! 😍😍👏👏","art","ENGLISH "
"👋👋👋","art","ENGLISH "
"Heavenly scene","art","ENGLISH "
"Hermosas 1,3","art","SPANISH "
"Waaaaw 2...","art","SOMALI "
"Çok çok güzel👏🏻👏🏻👏🏻","art","SOMALI "
"💙2","art","ENGLISH "
"1 .2 .3. Like the pictures","art","ENGLISH "
"Kare ve seçim harika 👌","art","ENGLISH "
"1,4,👌👌👏👏👏 🍀🍃🍀🍂💖🍂😍😍👍📷","art","ENGLISH "
"Şahane👌🏻👌🏻","art","TURKISH "
"Beautiful 💛","art","ENGLISH "
"Magia,,,,beautiful foto🤗💐💐","art","ITALIAN "
"Muhteşem görüntüler güzel insan","art","TURKISH "
"Kesinlikle 1 ve 2😍💙🙋🏻‍♀️","art","TURKISH "
"❤️👍💚💙","art","TURKISH "
"Nice.👏👏👏👌","art","ENGLISH "
"KHUBSURAT DUNYA HAMARI AAWO PIYAR KARE DUNYA BACHA A 🌺🌺🌺","art","ENGLISH "
"Wow more pls","art","ENGLISH "
"I hope to be as talented as you one day 😭😭 This is beautiful 💞","art","HINDI "
"Wonderfull !😍 ... It's so realistic omg!  I'm trying to learn this digital art, I really like it💘","art","ENGLISH "
"💝","art","ENGLISH "
"I think number 6 has to be the worse one outta all of them? Otherwise, it's nice.","art","ENGLISH "
"I love it!❤️","art","ENGLISH "
"Wonderful","art","ENGLISH "
"Very creative ❤️","art","ENGLISH "
"My favorite fruit.","art","ENGLISH "
"...","art","ENGLISH "
"What is third???????","art","ENGLISH "
"These are all fantastic","art","ENGLISH "
"This collection is super cute !","art","ENGLISH "
"🔥","art","ENGLISH "
"Waw.. nice","art","ENGLISH "
"Too cool!!! 💖💖💖","art","ENGLISH "
"So creative and beautiful","art","ENGLISH "
"Lindo lindo","art","PORTUGUESE "
"Beauty in da foodz","art","ENGLISH "
"Keep doing your art and making the world more beautiful.","art","ENGLISH "
"😍😍😍😍😍😍😍 my god !!","art","ENGLISH "
"👍👑🌺","art","ENGLISH "
"That's a pretty good one. Actually I think your recent photos are really good. I will be waiting for your next photo 😊✋","art","ENGLISH "
"Very peretty","art","ENGLISH "
"This is awesome!!","art","ENGLISH "
"❤️ creative👏","art","ENGLISH "
"Sieht richtig gut aus😍😍","art","GERMAN "
"I was just in Seattle for the first time and noticed those flowers behind you everywhere! Do you know what they are by chance?","art","GERMAN "
"So beautiful","art","GERMAN "
"Love","art","GERMAN "
"Very nice Mimi, love your work, enjoy your Sunday 🌹🍷😎","art","ENGLISH "
"Nice 👌❤️❤️😘😘😍💫","art","ENGLISH "
"Bonito 🤩","art","ENGLISH "
"Wow, Amazing work! Keep it up 🙂 I would appreciate it, if you checked out my page 🙂","art","ENGLISH "
"It looks so cool! I really like the face (or what's left of it xD) and the crazy hat with the two fluffy feathers on it. 
And the bird closer to the viewer is blurred...I love it, it's just such a amazing detail! ♡","art","ENGLISH "
"This is amazing!!!! :0 Great job 👏","art","ENGLISH "
"🖤","art","ENGLISH "
"What's your vk user tho","art","ENGLISH "
"💙💙","art","ENGLISH "
"I love it ❤️ how do you draw them? I suck st them lol😂","art","ENGLISH "
"❤️❤️❤️👍🏻","art","ENGLISH "
"So perfect","art","ENGLISH "
"Sooo beautiful!  Great job, Tim!","art","ENGLISH "
"Truly speechless. This is transcendent.","art","ENGLISH "
"Was able to catch it in the last few minutes. Phew!","art","ENGLISH "
"Has the Kickstarter closed for good?","art","ENGLISH "
"\(>o<)/ woooooooooooooow!!!","art","ENGLISH "
"Awesome news!","art","ENGLISH "
"So gorgeous 😍❤️","art","ENGLISH "
"Wow so beautiful 😍","art","ENGLISH "
"I've been waiting for this kickstarter for months, and i'm so, so sad that i haven't been able to pledge for the book because my financial situation changed 😭 anyway, congratulations! You did a great job and the book looks amazing. I'll get a copy for myself sooner or later 😁","art","ENGLISH "
"🤩","art","ENGLISH "
"This is incredible 😍","art","ENGLISH "
"👌👌👌👌","art","ENGLISH "
"Omfg Tim I'm so happy!! I will always be here supporting you and everyone at Vonn house!","art","ENGLISH "
"Such splendid details! You are such a king! I cannot wait to add book three into the collection 🖤","art","ENGLISH "
"Awesome can't wait to see how the book comes out. I bought 1 & 3","art","ENGLISH "
"Congratulations!!🎉🎊","art","ENGLISH "
"Congratulations!🎉 I'm so excited to receive the book!😊","art","ENGLISH "
"I have this hung in my dining room! 😍","art","ENGLISH "
"LovedIt, AbsolutelyAmazing","art","ENGLISH "
"Congratssss 🎉🎉🎉","art","ENGLISH "
"It was great seeing you at animinne and falling in love with your art! Glad i got to snag a print before i left!❤️","art","ENGLISH "
"Breathtaking","art","ENGLISH "
"Line art and ink work is amazing🔥🔥🔥wow. Hope I get to this level","art","ENGLISH "
"Yayyy congratulations, Tim!! Such an amazing goal you reached! I'm so excited to receive the book 💙✨","art","ENGLISH "
"Perfection 💖💖","art","ENGLISH "
"Congrats Tim <3 Amazing job!","art","ENGLISH "
"INSANEEE","art","ENGLISH "
"100👌","art","ENGLISH "
"Beautiful proposal!✨","art","ENGLISH "
"beautifulll 😍😍😍","art","ENGLISH "
"Amazing omg","art","ENGLISH "
"How beautiful baby 😍 I proud of you 😍❤❤❤","art","ENGLISH "
"Amazing work! Keep it up! I would appreciate it if you checked out my page 🙂","art","ENGLISH "
"[deracs - black] it's my new song on my page. Link in bio. Or just follow me here. Hope you have an amazing day today. <4","art","ENGLISH "
"Very nice foto 💛 💙 💜 💚","art","ENGLISH "
"omg so great so far 💓💓","art","ENGLISH "
"چقد بد فر کردع موهاشو","art","ENGLISH "
"خودمو تگ کنم","art","PERSIAN "
"چ باحاله موهاش پایینش صافه بالاش فر","art","PERSIAN "
"🔝👏","art","ENGLISH "
"I saw your photos and loved what I saw!Let's support each other with a follow, I wanna see more of your content!🔥😍","art","ENGLISH "
"خودم😐","art","PERSIAN "
"ای جانم 💚","art","PERSIAN "
"بسیار عالی 👌😊 پذیرای نگاه های زیباتون از پیجم هستم ❤🌷 پیج من را هم حمایت کنید 😊 سپاس ازتون 🌹😊","art","PERSIAN "
"Khodam😂❤️","art","PERSIAN "
"چطوری موهاش اینطوری کرده منم دوست😢😢","art","INDONESIAN "
"جان هم برایت کم است...❤️❤️","art","PERSIAN "
"چه خوشگل","art","PERSIAN "
"بسیار نفله و تخمی 😂😂😂","art","PERSIAN "
"موهای لَخت وصاف خودم❤️","art","PERSIAN "
"I am with a friend of mine and looking at me mesmerizing at your wonderful shot, she even got amazed 😍😍 That's your power Minh 🔝","art","PERSIAN "
"🙌🏻🙌🏻","art","ENGLISH "
"I hope to get some classic stuff like this while in DC next week","art","ENGLISH "
"That building is just amazing ✨","art","ENGLISH "
"Stunning shot 😍👌🔝","art","ENGLISH "
"Oooooooh... emojis in the wild 🕳 #emojisinthewild","art","ENGLISH "
"Amazing! 💥","art","ENGLISH "
"How do you find these places truly 😍","art","ENGLISH "
"It looks so hot 🥵 there","art","ENGLISH "
"Absolutely amazing 😍😍😘😘","art","ENGLISH "
